unique_key,created_date,closed_date,resolution_action_updated_date,status,status_notes,agency_name,category,complaint_type,status_notes_1,incident_address,supervisor_district,neighborhood,location,source,media_url,latitude,longitude,police_district,year,month,month_name,day_of_week,hour,resolution_days
101001399516,2025-01-31 01:10:49+00:00,2025-01-31 01:12:52+00:00,2025-01-31 01:12:52+00:00,Closed,Case Is Invalid - Submit Request To Mta For The Abandoned Vehicle And 1 Request To Dpw For Cleaning.,Healthy Streets Operation Center,Encampment,Encampment,Case is Invalid - Submit request to MTA for the abandoned vehicle and 1 request to DPW for cleaning.,"2238 REVERE AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73854903982399, -122.4020433953589)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1738357846/san-francisco/production/byemdv7dsrg7lmooyxje.jpg,37.73854903982399,-122.4020433953589,BAYVIEW,2025,1,Jan,Friday,1,0.0014236111111111112
101000403793,2024-07-18 06:02:19+00:00,2024-07-18 06:31:25+00:00,2024-07-18 06:31:29+00:00,Closed,Case Resolved - Officer Responded To Request Under Cad # 242002410.  Citation Was Issued.,Mta - Parking Enforcement Dispatch,Parking Enforcement,Other_Illegal_Parking,Case Resolved - Officer responded to request under CAD # 242002410.  Citation was issued.,"390 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.741254999999995, -122.40675333333336)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1721350935/san-francisco/production/pxlaolfc8rg3kf24grh0.jpg,37.741255,-122.40675333333336,BAYVIEW,2024,7,Jul,Thursday,6,0.02020833333333333
101000652482,2024-09-05 10:47:07+00:00,2024-10-23 05:18:27+00:00,2024-10-23 05:18:28+00:00,Closed,Case Is A Duplicate,Healthy Streets Operation Center - Vehicle,Encampment,Encampment,Case is a Duplicate,"125 PATTERSON ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74261480615753, -122.40497047704964)",Mobile,,37.74261480615753,-122.40497047704964,BAYVIEW,2024,9,Sep,Thursday,10,47.77175925925926
101001447316,2025-02-10 12:26:33+00:00,2025-03-11 01:21:44+00:00,2025-03-11 01:21:47+00:00,Closed,Unable To Locate,Healthy Streets Operation Center,Encampment,Encampment,Unable to Locate,"2316 REVERE AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73855551073126, -122.40225827321686)",Mobile,,37.73855551073126,-122.40225827321686,BAYVIEW,2025,2,Feb,Monday,12,28.538321759259258
101001483690,2025-02-17 09:17:39+00:00,2025-03-11 06:21:47+00:00,2025-03-12 11:07:48+00:00,Closed,Unable To Locate,Duplicate Case Hold,Encampment,Encampment,Unable to Locate,"2240 REVERE AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73863852947175, -122.40217120121164)",Mobile,,37.73863852947175,-122.40217120121164,BAYVIEW,2025,2,Feb,Monday,9,21.87787037037037
101001758631,2025-04-12 10:11:42+00:00,2025-04-21 09:23:45+00:00,2025-04-21 09:23:45+00:00,Closed,Case Resolved - Please Refer To Tss Complaint Report #1634.,Mta - Traffic Signal,Damage Property,Traffic_Signal,Case Resolved - Please refer to TSS complaint report #1634.,"370 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.741453977582196, -122.40644761869747)",Mobile,,37.7414539775822,-122.40644761869748,BAYVIEW,2025,4,Apr,Saturday,10,8.96670138888889
101001936318,2025-05-17 03:27:17+00:00,2025-05-17 07:04:33+00:00,2025-05-17 07:04:37+00:00,Closed,Case Resolved - See Cad# 251371982 For Details.,Mta - Parking Enforcement Dispatch,Parking Enforcement,Blocking_Driveway_Cite_Only,Case Resolved - See CAD# 251371982 for details.,"85 CHARTER OAK AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73704835957766, -122.40455232560633)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1747520836/san-francisco/production/omcexyl9cygg3n1xqmcr.jpg,37.73704835957766,-122.40455232560632,BAYVIEW,2025,5,May,Saturday,3,0.15087962962962964
101002836497,2025-10-22 07:13:03+00:00,2025-10-22 02:24:56+00:00,2025-10-22 02:25:01+00:00,Closed,Case Resolved,Healthy Streets Operation Center,Encampment,Encampment,Case Resolved,"175 LOOMIS ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.740939266998346, -122.4051163855131)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1761142382/san-francisco/production/xsqlrefj0c73y44kpqy7.jpg,37.740939266998346,-122.4051163855131,BAYVIEW,2025,10,Oct,Wednesday,7,0.0
101001953653,2025-05-20 07:34:21+00:00,2025-05-20 08:08:33+00:00,2025-05-20 08:08:36+00:00,Closed,Case Resolved - Officer Responded To Request Under Cad # 251402921. Unable To Locate.,Mta - Parking Enforcement Dispatch,Parking Enforcement,Blocking_Driveway_Cite_Only,Case Resolved - Officer responded to request under CAD # 251402921. Unable to Locate.,"85 CHARTER OAK AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.7370125648954, -122.40454830229282)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1747794860/san-francisco/production/fmvrn5lyodukyllesuiw.jpg,37.7370125648954,-122.40454830229282,BAYVIEW,2025,5,May,Tuesday,7,0.02375
101002678612,2025-09-26 06:57:00+00:00,2025-09-26 07:14:25+00:00,2025-09-26 07:14:25+00:00,Closed,Case Cancelled - Mta,Healthy Streets Operation Center,Encampment,Encampment,Case Cancelled - MTA,"123 LOOMIS ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74106606829097, -122.40479482710701)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1758895018/san-francisco/production/g5mrpis8r1n839llrok0.jpg,37.74106606829097,-122.404794827107,BAYVIEW,2025,9,Sep,Friday,6,0.012094907407407407
101003487752,2026-02-12 08:59:12+00:00,2026-02-12 11:25:15+00:00,2026-02-12 11:25:18+00:00,Closed,Case Resolved - Officer Responded To Request Under Cad # 260430885. Issue Was Addressed.,Mta - Parking Enforcement Dispatch,Parking Enforcement,Blocking_Driveway_Cite_Only,Case Resolved - Officer responded to request under CAD # 260430885. Issue was addressed.,"42 BOUTWELL ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73750440882903, -122.40592159330845)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1770915551/san-francisco/production/k7f6xpkhbut6gs5z5bmw.jpg,37.73750440882903,-122.40592159330843,BAYVIEW,2026,2,Feb,Thursday,8,0.10142361111111112
101003368275,2026-01-23 12:01:13+00:00,2026-01-23 12:10:05+00:00,2026-01-23 12:10:05+00:00,Closed,Case Cancelled - Mta,Healthy Streets Operation Center,Encampment,Encampment,Case Cancelled - MTA,"156 LOOMIS ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.740774093624054, -122.40525137633085)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1769198469/san-francisco/production/jlhcytzvhky0k0mrvxxv.jpg,37.74077409362405,-122.40525137633084,BAYVIEW,2026,1,Jan,Friday,12,0.0061574074074074074
101002001236,2025-05-29 03:29:19+00:00,2025-05-29 06:33:47+00:00,2025-05-29 06:33:50+00:00,Closed,Case Resolved - Officer Responded To Request Under Cad # 251492224. Unable To Locate.,Mta - Parking Enforcement Dispatch,Parking Enforcement,Blocking_Driveway_Cite_Only,Case Resolved - Officer responded to request under CAD # 251492224. Unable to Locate.,"85 CHARTER OAK AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.737027147916194, -122.40456238389014)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1748557758/san-francisco/production/t0xhfh6a0gp4zqnysckf.jpg,37.737027147916194,-122.40456238389014,BAYVIEW,2025,5,May,Thursday,3,0.12810185185185186
101002759171,2025-10-09 10:01:06+00:00,2025-10-10 10:11:58+00:00,2025-10-10 10:12:10+00:00,Closed,Case Resolved,Recology - Litter,Litter Receptacle Maintenance,Other_Including_Abandoned_Toter,Case Resolved,"17 HILTON ST, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.73910563326232, -122.40754283574664)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1760029264/san-francisco/production/qec7bugufniws3xlhcom.jpg,37.73910563326232,-122.40754283574664,BAYVIEW,2025,10,Oct,Thursday,10,1.0075462962962962
101002049687,2025-06-06 07:32:53+00:00,2025-06-07 07:23:00+00:00,2025-06-07 07:23:03+00:00,Closed,Case Resolved - Officer Responded To Request Under Cad # 251572932. Unable To Locate.,Mta - Parking Enforcement Dispatch,Parking Enforcement,Blocking_Driveway_Cite_Only,Case Resolved - Officer responded to request under CAD # 251572932. Unable to Locate.,"85 CHARTER OAK AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73703430685261, -122.40453120321034)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1749263572/san-francisco/production/voz2aywnnmdlwc6gwqdg.jpg,37.73703430685261,-122.40453120321034,BAYVIEW,2025,6,Jun,Friday,7,0.9931365740740741
101002259460,2025-07-15 12:58:37+00:00,2025-07-15 01:19:02+00:00,2025-07-15 01:19:02+00:00,Closed,Case Is A Duplicate,Healthy Streets Operation Center,Encampment,Encampment,Case is a Duplicate,"364 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.741962780353816, -122.40624099927966)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1752609516/san-francisco/production/vt6dotpw7rz6lx5p2gzv.jpg,37.741962780353816,-122.40624099927966,BAYVIEW,2025,7,Jul,Tuesday,12,0.0
101003182106,2025-12-21 09:11:07+00:00,2025-12-21 09:39:07+00:00,2025-12-21 09:39:16+00:00,Closed,Unable To Locate,Healthy Streets Operation Center - Individual,Encampment,None,Unable to Locate,"390 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.7413014138712, -122.40694317942793)",Mobile,,37.7413014138712,-122.40694317942793,BAYVIEW,2025,12,Dec,Sunday,9,0.019444444444444445
101002343565,2025-07-29 07:47:31+00:00,2025-07-30 04:45:45+00:00,2025-07-30 04:45:45+00:00,Closed,Case Cancelled - Mta,Healthy Streets Operation Center,Encampment,Encampment,Case Cancelled - MTA,"2340 REVERE AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.738721104206014, -122.40235668425346)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1753843648/san-francisco/production/r4t5iznl1wjouhjfcln9.jpg,37.738721104206014,-122.40235668425346,BAYVIEW,2025,7,Jul,Tuesday,7,0.8737731481481481
101002386518,2025-08-06 01:19:25+00:00,2025-09-04 10:13:55+00:00,2025-09-04 10:13:58+00:00,Closed,Case Resolved - Clear Of Encampment'S,Healthy Streets Operation Center,Encampment,Encampment,Case Resolved - Clear of encampment's,"231 LOOMIS ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.7397075224225, -122.40545584157766)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1754511564/san-francisco/production/vz2hxqhhs5ydcvwiomgz.jpg,37.7397075224225,-122.40545584157766,BAYVIEW,2025,8,Aug,Wednesday,1,29.371180555555554
101002408766,2025-08-10 02:28:38+00:00,2025-08-19 12:58:13+00:00,2025-08-19 12:58:15+00:00,Closed,Case Resolved - Removed Last Wednesday.,Healthy Streets Operation Center,Encampment,Encampment,Case Resolved - Removed last Wednesday.,"338 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.74247240660453, -122.40584245195943)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1754861317/san-francisco/production/oqdf8yh4cjae07ig5blj.jpg,37.74247240660453,-122.40584245195944,BAYVIEW,2025,8,Aug,Sunday,2,9.437210648148149
101002345508,2025-07-30 09:36:18+00:00,2025-07-30 02:30:40+00:00,2025-07-30 02:30:44+00:00,Closed,Case Resolved - Eam Case 32683 Update,Mta - Sign Shop,Mta Parking Traffic Signs Normal Priority,Street_Cleaning,Case Resolved - EAM Case 32683 update,"2239 REVERE AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73817943081294, -122.40181800109568)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1753893377/san-francisco/production/k1xx0zg82r3los4f0zr9.jpg,37.73817943081294,-122.40181800109568,BAYVIEW,2025,7,Jul,Wednesday,9,0.0
101000432498,2024-07-24 04:36:13+00:00,2024-07-30 07:40:51+00:00,2024-08-03 08:30:48+00:00,Closed,Case Resolved - Graffiti Not Visible From The Public Right Of Way.,Pw - Street And Environmental Services,General Request,Public_Works,Case Resolved - graffiti not visible from the public right of way.,"430 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.740690842007986, -122.40727778524162)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1721864172/san-francisco/production/unuyx4zaimssih5g0vd5.jpg,37.74069084200799,-122.40727778524162,BAYVIEW,2024,7,Jul,Wednesday,4,6.128217592592593
101001243874,2024-12-31 11:10:49+00:00,2025-01-01 09:55:18+00:00,2025-01-01 09:55:27+00:00,Closed,Case Resolved,Recology - Overflowing,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"450 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.7405831, -122.4071204)",Mobile,,37.7405831,-122.4071204,BAYVIEW,2024,12,Dec,Tuesday,11,0.9475578703703704
101003072949,2025-12-02 03:26:03+00:00,2025-12-19 10:17:16+00:00,2025-12-19 10:17:20+00:00,Closed,Case Resolved - Eam Case 1002819 Update,Mta - Sign Shop,Mta Parking Traffic Signs Normal Priority,No_Parking,Case Resolved - EAM Case 1002819 update,"2231 PALOU AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74046536512694, -122.40198381654349)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1764717961/san-francisco/production/q6weutocndxmmkwvobc1.jpg,37.74046536512694,-122.40198381654348,BAYVIEW,2025,12,Dec,Tuesday,3,17.28556712962963
101002699722,2025-09-29 05:43:22+00:00,2025-09-30 05:30:15+00:00,2025-09-30 05:30:23+00:00,Closed,Case Resolved,Recology - Abandoned,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"269 LOOMIS ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73884206944456, -122.40552057125964)",Mobile,,37.73884206944456,-122.40552057125964,BAYVIEW,2025,9,Sep,Monday,5,0.9908912037037036
101002838405,2025-10-22 10:54:37+00:00,2025-10-22 02:25:05+00:00,2025-10-22 02:25:07+00:00,Closed,Case Resolved,Healthy Streets Operation Center,General Request,Homelessness_And_Supportive_Housing,Case Resolved,"175 LOOMIS ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.740923628138816, -122.40516655147077)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1761155676/san-francisco/production/n4ditmkejdr1qdjcyadz.jpg,37.740923628138816,-122.40516655147076,BAYVIEW,2025,10,Oct,Wednesday,10,0.0
101002862911,2025-10-26 12:17:43+00:00,2025-10-26 12:30:11+00:00,2025-10-26 12:30:11+00:00,Closed,Case Is Invalid - Call Pd,Healthy Streets Operation Center,General Request,Homelessness_And_Supportive_Housing,Case is Invalid - call PD,"50 FLOWER ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74209868317378, -122.40529127418995)",Mobile,,37.74209868317378,-122.40529127418996,BAYVIEW,2025,10,Oct,Sunday,12,0.008657407407407407
101002395323,2025-08-08 05:42:28+00:00,2025-08-11 03:08:20+00:00,2025-08-11 03:08:33+00:00,Closed,Case Resolved - Maximo Service Request Has Been Resolved. Memo:Completed,Puc - Streetlights,Streetlights,Light,Case Resolved - Maximo Service Request has been resolved. Memo:Completed,"445 BAY SHOR, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.7403344476968, -122.40678312315937)",Mobile,,37.7403344476968,-122.40678312315936,BAYVIEW,2025,8,Aug,Friday,5,2.892962962962963
101001825953,2025-04-26 09:30:56+00:00,2025-04-26 10:10:36+00:00,2025-04-26 10:10:44+00:00,Closed,Case Resolved,Recology - Abandoned,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"2201 QUESADA AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73862581215156, -122.40100265994582)",Mobile,,37.73862581215156,-122.40100265994582,BAYVIEW,2025,4,Apr,Saturday,9,0.027546296296296298
101000766493,2024-09-24 11:13:06+00:00,2025-07-23 03:13:23+00:00,2025-07-23 03:18:02+00:00,Closed,Cancelled - Planned Maintenance,Pw - Urban Forestry,Tree Maintenance,Overgrown_Tree,Cancelled - Planned Maintenance,"390 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.741302299999994, -122.40694429999999)",Mobile,,37.7413023,-122.4069443,BAYVIEW,2024,9,Sep,Tuesday,11,301.66686342592595
101000748210,2024-09-23 06:43:00+00:00,2024-09-24 05:40:04+00:00,2024-09-24 05:40:11+00:00,Closed,Case Resolved,Recology - Abandoned,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"485 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.739725080795, -122.40684504541643)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1727142179/san-francisco/production/lsxxoozfa2wopykqppf3.jpg,37.739725080795,-122.40684504541645,BAYVIEW,2024,9,Sep,Monday,6,0.9562962962962963
101000377110,2024-07-13 02:54:08+00:00,2024-07-16 09:05:00+00:00,2024-07-16 09:27:05+00:00,Closed,Case Resolved,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"2287 REVERE AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.7383151165946, -122.40202841213006)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1720907647/san-francisco/production/oqewtsrcrn1qeem34nzj.jpg,37.7383151165946,-122.40202841213006,BAYVIEW,2024,7,Jul,Saturday,2,3.2575462962962964
101000567540,2024-08-20 10:07:44+00:00,2024-08-20 12:59:00+00:00,2024-08-20 01:21:08+00:00,Closed,Case Resolved,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"465 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74008453414647, -122.40681514213122)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1724173662/san-francisco/production/kpo5zd9s0ho7rwtukhoz.jpg,37.74008453414647,-122.40681514213122,BAYVIEW,2024,8,Aug,Tuesday,10,0.11893518518518519
101000443170,2024-07-26 04:39:33+00:00,2024-07-31 08:22:00+00:00,2024-07-31 08:41:08+00:00,Closed,Case Resolved,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"270 LOOMIS ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73865175687393, -122.40573591182897)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1722037172/san-francisco/production/qrqugy7wndxhnjfqyoe0.jpg,37.73865175687393,-122.40573591182896,BAYVIEW,2024,7,Jul,Friday,4,5.1544791666666665
101000254533,2024-06-19 07:37:36+00:00,2024-06-25 11:30:00+00:00,2024-06-25 11:48:07+00:00,Closed,Case Resolved,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"76 BOUTWELL ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.736874083866724, -122.40576643288145)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1718807854/san-francisco/production/yhf5tc6gv9wbkkpy9mcj.jpg,37.73687408386672,-122.40576643288144,BAYVIEW,2024,6,Jun,Wednesday,7,6.161388888888889
101000563513,2024-08-19 02:18:06+00:00,2024-08-20 03:05:00+00:00,2024-08-20 03:25:36+00:00,Closed,Case Resolved - Nothing Found,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved - Nothing found,"1216 SELBY ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.7398022608926, -122.3999378259934)",Mobile,,37.7398022608926,-122.3999378259934,BAYVIEW,2024,8,Aug,Monday,2,1.0325694444444444
101000347850,2024-07-08 08:19:32+00:00,2024-07-09 11:32:00+00:00,2024-07-09 12:10:46+00:00,Closed,Case Resolved,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"243 INDUSTRIAL ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.738270476759034, -122.40544711289454)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1720451971/san-francisco/production/crjnjxtpu2sx2zbutabv.jpg,37.73827047675904,-122.40544711289454,BAYVIEW,2024,7,Jul,Monday,8,1.1336574074074075
101001131376,2024-12-07 01:56:29+00:00,2024-12-08 07:04:40+00:00,2024-12-08 07:13:16+00:00,Closed,Case Resolved - No Work Needed,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved - No Work Needed,"450 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.740565133537864, -122.4070741436875)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1733608588/san-francisco/production/x1gctpvi7zx4snmq5hy3.jpg,37.74056513353786,-122.4070741436875,BAYVIEW,2024,12,Dec,Saturday,1,1.2140162037037037
101000928991,2024-10-27 02:25:46+00:00,2024-10-29 08:11:29+00:00,2024-10-29 08:18:56+00:00,Closed,Case Resolved - Resolved,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved - Resolved,"57 WATERLOO ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73915796880758, -122.40595439267037)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1730064345/san-francisco/production/g6pzjzgaacl2tuydnqkc.jpg,37.73915796880758,-122.40595439267037,BAYVIEW,2024,10,Oct,Sunday,2,2.2400810185185187
101000995152,2024-11-08 07:42:08+00:00,2024-11-12 02:28:37+00:00,2024-11-12 03:33:28+00:00,Closed,Case Resolved - Resolved,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved - Resolved,"485 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73970745834984, -122.40689691156149)",Mobile,,37.73970745834984,-122.40689691156147,BAYVIEW,2024,11,Nov,Friday,7,3.782280092592593
101001154459,2024-12-11 04:39:47+00:00,2024-12-12 07:18:17+00:00,2024-12-12 07:28:04+00:00,Closed,Case Resolved - No Work Needed,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved - No Work Needed,"1786 CORTLAND AVE, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.7395332636572, -122.40725331008433)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1733963985/san-francisco/production/c9b9mgdmwv2embxeleqa.jpg,37.7395332636572,-122.40725331008431,BAYVIEW,2024,12,Dec,Wednesday,4,1.1100694444444446
101001176711,2024-12-16 11:52:00+00:00,2024-12-17 09:47:01+00:00,2024-12-17 10:06:17+00:00,Closed,Case Resolved - Resolved,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved - Resolved,"351 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74216996048855, -122.40564768785514)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1734378719/san-francisco/production/hvx65naeces5couzsjat.jpg,37.74216996048855,-122.40564768785514,BAYVIEW,2024,12,Dec,Monday,11,0.9132060185185186
101000976605,2024-11-05 12:27:32+00:00,2024-11-06 06:32:51+00:00,2024-11-06 07:38:57+00:00,Closed,Case Resolved - No Work Needed,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved - No Work Needed,"7 INDUSTRIAL ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.73976128098019, -122.39991143345833)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1730838451/san-francisco/production/hsupuii2wxs2ywpcu90x.jpg,37.73976128098019,-122.39991143345831,BAYVIEW,2024,11,Nov,Tuesday,12,0.7536921296296296
101000831567,2024-10-09 07:34:50+00:00,2024-10-11 02:20:54+00:00,2024-10-11 02:28:46+00:00,Closed,Case Resolved - No Work Needed,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved - No Work Needed,"146 LOOMIS ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74114761659973, -122.40521619089408)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1728484489/san-francisco/production/izi8kvicdvfmrbqawpjm.jpg,37.74114761659973,-122.40521619089408,BAYVIEW,2024,10,Oct,Wednesday,7,1.7819907407407407
101000782776,2024-09-30 10:30:15+00:00,2024-10-01 12:41:06+00:00,2024-10-01 12:55:13+00:00,Closed,Case Is A Duplicate - Duplicate,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case is a Duplicate - Duplicate,"341 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74231204313387, -122.4056166786243)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1727717413/san-francisco/production/nm0k19sakbheqoht3soe.jpg,37.74231204313387,-122.4056166786243,BAYVIEW,2024,9,Sep,Monday,10,1.0908680555555557
101000993263,2024-11-08 01:27:09+00:00,2024-11-15 08:31:14+00:00,2024-11-15 09:40:55+00:00,Closed,Case Is A Duplicate - Duplicate,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case is a Duplicate - Duplicate,"371 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.741838389197895, -122.40613897290875)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1731101228/san-francisco/production/h5osynvc57u8onpfzvl5.jpg,37.741838389197895,-122.40613897290876,BAYVIEW,2024,11,Nov,Friday,1,7.294502314814815
101000340814,2024-07-06 09:44:43+00:00,2024-07-07 08:36:00+00:00,2024-07-07 08:56:20+00:00,Closed,Case Resolved,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved,"101 LOOMIS ST, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74239981791548, -122.40431637303305)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1720284282/san-francisco/production/y9n0yjwolfiu3vht80dq.jpg,37.74239981791548,-122.40431637303304,BAYVIEW,2024,7,Jul,Saturday,9,0.9522800925925926
101001770639,2025-04-15 11:03:23+00:00,2025-04-15 11:26:24+00:00,2025-04-15 11:32:38+00:00,Closed,Case Resolved - No Work Needed,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Resolved - No Work Needed,"350 BAY SHORE BLVD, SAN FRANCISCO, CA 94124",9,Apparel City,"(37.74217665479679, -122.40617213960604)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1744740202/san-francisco/production/cjeiixct4ol4rxthaemv.jpg,37.74217665479679,-122.40617213960604,BAYVIEW,2025,4,Apr,Tuesday,11,0.015983796296296298
101001446449,2025-02-10 10:46:58+00:00,2025-02-13 12:48:08+00:00,2025-02-13 12:52:16+00:00,Closed,Case Transferred - Transferred,Pw - Street And Environmental Services,Street And Sidewalk Cleaning,Garbage_And_Debris,Case Transferred - Transferred,"2178 OAKDALE AVE, SAN FRANCISCO, CA 94124",10,Apparel City,"(37.74076785590238, -122.40100028625974)",Mobile,https://spot-sf-res.cloudinary.com/image/upload/v1739213217/san-francisco/production/wwz3dgyw9agj0tdgrcba.jpg,37.74076785590238,-122.40100028625974,BAYVIEW,2025,2,Feb,Monday,10,3.0841435185185184
